loss,mean_absolute_error,val_loss,val_mean_absolute_error
1.7559679746627808,1.0245879888534546,0.6275809407234192,0.6027066707611084
1.7536115646362305,1.0239728689193726,0.6246235370635986,0.6008464694023132
1.7151235342025757,1.0186368227005005,0.6239843964576721,0.6003798842430115
1.687630295753479,1.003624677658081,0.6232102513313293,0.5999041795730591
1.7248133420944214,1.0185059309005737,0.6222521662712097,0.5992792248725891
1.7419065237045288,1.0156898498535156,0.6215929388999939,0.5989206433296204
1.8020107746124268,1.029839277267456,0.6195329427719116,0.5976794958114624
1.6913599967956543,1.0160036087036133,0.6146714091300964,0.594506025314331
1.668587565422058,1.0029364824295044,0.614663302898407,0.5946676731109619
1.664710283279419,1.0021233558654785,0.6142694354057312,0.5945079326629639
1.7018470764160156,1.0128315687179565,0.6138686537742615,0.5946041345596313
1.6838319301605225,1.0051919221878052,0.6113337874412537,0.5932815074920654
1.7257939577102661,1.0002410411834717,0.6078768372535706,0.591399610042572
1.6703224182128906,0.996562659740448,0.6070654392242432,0.5910944938659668
1.6526081562042236,0.994168221950531,0.6057367324829102,0.5901312232017517
1.6285125017166138,0.9940183162689209,0.6032422184944153,0.588729739189148
1.5890283584594727,0.9703251123428345,0.6000943183898926,0.5868619680404663
1.622294545173645,0.9889485239982605,0.6001918315887451,0.5870323181152344
1.6104931831359863,0.9788960218429565,0.598849892616272,0.5863252878189087
1.7159221172332764,0.9983242750167847,0.5965577363967896,0.5849406123161316
1.6833391189575195,0.9941722750663757,0.595731794834137,0.5845040082931519
1.6247721910476685,0.9792984127998352,0.5931841731071472,0.5829195380210876
1.607269048690796,0.9787685871124268,0.5921738147735596,0.582352340221405
1.642059087753296,0.9850899577140808,0.5885687470436096,0.5801284909248352
1.6338436603546143,0.9745489954948425,0.5873528718948364,0.5793440341949463
1.648718237876892,0.9700955152511597,0.5870188474655151,0.5791940093040466
1.5103813409805298,0.946541965007782,0.5855860710144043,0.5783777236938477
1.5533157587051392,0.9744271636009216,0.5836004614830017,0.5772876143455505
1.5638149976730347,0.9700379967689514,0.5807480812072754,0.5755050778388977
1.5403456687927246,0.9613955020904541,0.5795900225639343,0.5747076272964478
1.564111590385437,0.9562498331069946,0.5783470273017883,0.5738127827644348
1.5099855661392212,0.9502610564231873,0.5760740637779236,0.5723852515220642
1.5981409549713135,0.9653661847114563,0.5729987025260925,0.5706828236579895
1.6368894577026367,0.968255341053009,0.5702624320983887,0.5688071846961975
1.5097132921218872,0.9553059339523315,0.5683304667472839,0.5675545930862427
1.5568835735321045,0.9519575238227844,0.5667595863342285,0.5667101144790649
1.4367821216583252,0.9365952610969543,0.5650702714920044,0.5656676292419434
1.5242626667022705,0.9414310455322266,0.564133882522583,0.5651489496231079
1.4789273738861084,0.9334104061126709,0.5631358623504639,0.56446772813797
1.5053815841674805,0.94500732421875,0.5624497532844543,0.564035177230835
1.4890131950378418,0.9445496797561646,0.5608251094818115,0.562938928604126
1.4620487689971924,0.9249510169029236,0.5585852265357971,0.5615843534469604
1.5417461395263672,0.9452847838401794,0.557215690612793,0.5607561469078064
1.5118846893310547,0.9406395554542542,0.5553652048110962,0.5597416162490845
1.4671703577041626,0.9367794394493103,0.5531682968139648,0.5583509802818298
1.4751532077789307,0.9392364621162415,0.5518168210983276,0.5576169490814209
1.4265782833099365,0.9248701333999634,0.5506078600883484,0.5569243431091309
1.4542845487594604,0.9259998202323914,0.5492252111434937,0.556100070476532
1.4050440788269043,0.9217920899391174,0.5464610457420349,0.554394006729126
1.4740568399429321,0.9261621236801147,0.5449702143669128,0.5535635352134705
1.468809723854065,0.9334242343902588,0.5434905886650085,0.5526865720748901
1.4726660251617432,0.9265697598457336,0.5411421656608582,0.5513215661048889
1.4607900381088257,0.9265444874763489,0.5382950901985168,0.5497241616249084
1.4262707233428955,0.9222263693809509,0.5373063683509827,0.5491689443588257
1.4072942733764648,0.9168645143508911,0.536056399345398,0.5484511852264404
1.4277210235595703,0.9168922901153564,0.5354287624359131,0.5480538010597229
1.3570181131362915,0.8985591530799866,0.5343449711799622,0.5474069118499756
1.3523049354553223,0.899225652217865,0.5324470400810242,0.5462822914123535
1.36714768409729,0.9048054814338684,0.5301968455314636,0.5449845194816589
1.3896201848983765,0.8967590928077698,0.5280441045761108,0.543766975402832
1.3218899965286255,0.88775634765625,0.5265917181968689,0.5429198741912842
1.364769458770752,0.8994631767272949,0.5248213410377502,0.541805624961853
1.3662347793579102,0.9007923603057861,0.5232100486755371,0.5408239364624023
1.387834072113037,0.9022875428199768,0.5207183957099915,0.5394052267074585
1.3657512664794922,0.901824414730072,0.5187017321586609,0.5382986664772034
1.3588035106658936,0.8996774554252625,0.5175451040267944,0.5376092195510864
1.3555841445922852,0.8994351625442505,0.5169188380241394,0.5372853875160217
1.371324062347412,0.9025403261184692,0.5152701139450073,0.5362945795059204
1.2787301540374756,0.8771815896034241,0.513030469417572,0.5349904894828796
1.339056134223938,0.893064558506012,0.511425256729126,0.5341629981994629
1.2953392267227173,0.8785201907157898,0.5106539130210876,0.5338486433029175
1.2916438579559326,0.876352071762085,0.5103284120559692,0.5338005423545837
1.340267539024353,0.8816121220588684,0.5105153918266296,0.5340502262115479
1.2813042402267456,0.8690418004989624,0.5116419196128845,0.5347737073898315
1.2975908517837524,0.8809511065483093,0.5117299556732178,0.5349252820014954
1.270970344543457,0.8733585476875305,0.5119196772575378,0.5351619124412537
1.2739287614822388,0.870995819568634,0.5126585364341736,0.5356110334396362
1.3037418127059937,0.878844141960144,0.5137546062469482,0.5362588763237
1.272465705871582,0.8697859644889832,0.5140966176986694,0.5364830493927002
1.2391191720962524,0.8659823536872864,0.5137727856636047,0.5363239645957947
1.2945765256881714,0.8732516765594482,0.5147169232368469,0.5368493795394897
1.2720637321472168,0.8736702799797058,0.5147769451141357,0.5368850231170654
1.269753336906433,0.8676519393920898,0.5154656171798706,0.5372556447982788
1.2281110286712646,0.8591374754905701,0.5155842304229736,0.5373109579086304
1.2374974489212036,0.8547102212905884,0.5156949758529663,0.5372783541679382
1.2145298719406128,0.851498544216156,0.5153741836547852,0.5371419787406921
1.2167129516601562,0.8561391830444336,0.5162352919578552,0.5376302599906921
1.2395294904708862,0.8573566675186157,0.5165196657180786,0.5378654599189758
1.302263855934143,0.8817710876464844,0.5171432495117188,0.538206934928894
1.210401177406311,0.8437718152999878,0.5179262161254883,0.5386525392532349
1.2108381986618042,0.8552901148796082,0.5180529952049255,0.5386694669723511
1.189389705657959,0.8476138710975647,0.5184023976325989,0.5388571619987488
1.1916717290878296,0.8450793027877808,0.5183588862419128,0.5388678908348083
1.2879588603973389,0.8690015077590942,0.5188623070716858,0.5390796661376953
1.155503273010254,0.8285642266273499,0.5195811986923218,0.5394200682640076
1.2746950387954712,0.8617571592330933,0.5193038582801819,0.5392121076583862
1.1890439987182617,0.8424758911132812,0.5198174118995667,0.5394381284713745
1.190491795539856,0.8430847525596619,0.5207726359367371,0.539972186088562
1.2130296230316162,0.846126914024353,0.5220636129379272,0.5407543182373047
1.2052054405212402,0.8367813229560852,0.521582841873169,0.5404399633407593
1.2316327095031738,0.8466914296150208,0.5215993523597717,0.5404543876647949
1.1206227540969849,0.8220673203468323,0.5219106078147888,0.5406680107116699
1.1510053873062134,0.8219740986824036,0.5211793780326843,0.5402361154556274
1.1831735372543335,0.8269953727722168,0.5212860107421875,0.5402945876121521
1.1419048309326172,0.8237617015838623,0.5218263864517212,0.5405898094177246
1.1301900148391724,0.8163174986839294,0.5219228863716125,0.5406792759895325
1.1927045583724976,0.8421189188957214,0.522166907787323,0.5408567190170288
1.1697380542755127,0.8310450911521912,0.5222094058990479,0.5408186912536621
1.1393626928329468,0.8227985501289368,0.5225918292999268,0.5409901142120361
1.141671061515808,0.8223013281822205,0.5232875943183899,0.5414153933525085
1.1606723070144653,0.8282074332237244,0.5242704153060913,0.5419427156448364
1.168040156364441,0.8295220136642456,0.524660050868988,0.5421527028083801
1.1497015953063965,0.8266716003417969,0.5257182717323303,0.5427482724189758
1.13934326171875,0.8197863101959229,0.5257360339164734,0.5427507758140564
1.1212207078933716,0.8087418675422668,0.5260844230651855,0.542931079864502
1.136547327041626,0.8224200010299683,0.5265834927558899,0.5432274341583252
1.1794732809066772,0.8194988965988159,0.5270420908927917,0.5434720516204834
1.137621283531189,0.8245383501052856,0.5273836851119995,0.5436447262763977
1.0971115827560425,0.8082327842712402,0.5278033018112183,0.5438900589942932
1.1038787364959717,0.8047199845314026,0.5276201963424683,0.5437906384468079
1.1044933795928955,0.809303343296051,0.5284825563430786,0.5443170666694641
1.140885829925537,0.8181855082511902,0.5297123789787292,0.5450353026390076
1.1105057001113892,0.8064066767692566,0.5298348665237427,0.5451155304908752
1.1063297986984253,0.8070570826530457,0.5305414199829102,0.5455173254013062
1.115300178527832,0.813547670841217,0.5307818651199341,0.5456908345222473
1.064285397529602,0.7927482724189758,0.5310275554656982,0.5458077192306519
1.0952682495117188,0.7980303764343262,0.531822144985199,0.5462644696235657
1.1585837602615356,0.81111741065979,0.5331783890724182,0.5470815300941467
1.0937353372573853,0.8158539533615112,0.5338262319564819,0.5474652051925659
1.09940505027771,0.8053528666496277,0.5347344875335693,0.54800945520401
1.0439729690551758,0.7951713800430298,0.5347954630851746,0.5480538010597229
1.0606797933578491,0.8005291223526001,0.5351662635803223,0.5482535362243652
1.0773189067840576,0.8011149168014526,0.5355175733566284,0.548466145992279
1.0491514205932617,0.7886541485786438,0.5359259247779846,0.5487125515937805
1.0894514322280884,0.8044629096984863,0.5370702743530273,0.5493537187576294
1.0495659112930298,0.788851261138916,0.5381134152412415,0.5499613881111145
1.0555646419525146,0.7901989817619324,0.5379464030265808,0.5498229265213013
1.050352931022644,0.7829329371452332,0.5385926961898804,0.5502302050590515
1.065557599067688,0.7919458150863647,0.5386101603507996,0.5502541065216064
1.064752221107483,0.7913303971290588,0.5396013259887695,0.5508790612220764
1.06255304813385,0.7947616577148438,0.5399162769317627,0.5510905385017395
1.0075746774673462,0.7766628861427307,0.5398566126823425,0.551038920879364
1.0191282033920288,0.7788830995559692,0.5407264232635498,0.5515431761741638
0.991222620010376,0.7638893127441406,0.5415796041488647,0.5520672798156738
1.0485368967056274,0.7748786211013794,0.5430140495300293,0.5528843402862549
1.0859363079071045,0.7924201488494873,0.5429054498672485,0.5527908205986023
1.0091131925582886,0.7791620492935181,0.5430048108100891,0.5528420805931091
1.0294359922409058,0.7778955101966858,0.5429773330688477,0.5528194308280945
1.0407739877700806,0.7804746031761169,0.5432752966880798,0.5529407858848572
0.9814748167991638,0.7752608060836792,0.5438465476036072,0.5532481670379639
0.9989737272262573,0.7697067260742188,0.5439902544021606,0.5533121228218079
1.0269776582717896,0.7715157866477966,0.5441645383834839,0.5533784627914429
1.007206916809082,0.770763635635376,0.5441916584968567,0.5533654093742371
1.0556756258010864,0.7797079682350159,0.5443301200866699,0.5534557700157166
1.0117603540420532,0.7751772999763489,0.5449429154396057,0.5537953972816467
1.006009578704834,0.7666733860969543,0.5454258322715759,0.5540544986724854
1.003172516822815,0.7707160115242004,0.5463641881942749,0.5545873045921326
1.0213984251022339,0.7730119824409485,0.5473212599754333,0.5551223158836365
0.9874480962753296,0.7664037346839905,0.547835648059845,0.5554251670837402
0.9895618557929993,0.7546483874320984,0.5465592741966248,0.5546630620956421
1.008795142173767,0.7676745653152466,0.5470985770225525,0.5549717545509338
1.0098769664764404,0.7668429017066956,0.5478851795196533,0.5554507970809937
0.9818673133850098,0.7609613537788391,0.5477334856987,0.5553392767906189
0.9913288950920105,0.765182375907898,0.5474831461906433,0.55516117811203
0.9924450516700745,0.7656320333480835,0.5477725267410278,0.5553029179573059
0.9807984232902527,0.7617537975311279,0.5485270619392395,0.5557345151901245
0.9703081250190735,0.7611943483352661,0.547582745552063,0.5551422238349915
0.9571902751922607,0.7469362020492554,0.5471079349517822,0.5548379421234131
0.9866883158683777,0.7654670476913452,0.5474809408187866,0.5550571084022522
0.963385283946991,0.760857105255127,0.547893762588501,0.5553192496299744
0.9458978176116943,0.7481723427772522,0.5480986833572388,0.5553810000419617
0.9715485572814941,0.7597013115882874,0.5482205152511597,0.5554180145263672
0.9684175848960876,0.7614306211471558,0.547091007232666,0.5547305941581726
0.990685224533081,0.7555336356163025,0.5486814975738525,0.5556387305259705
0.9346988797187805,0.7451403737068176,0.548058032989502,0.5552673935890198
0.9462600946426392,0.7449697852134705,0.5481671690940857,0.5553189516067505
0.9448773264884949,0.7469667196273804,0.5479781031608582,0.5552079081535339
0.9911317229270935,0.7568270564079285,0.5489628911018372,0.5557832717895508
0.9696382880210876,0.747360348701477,0.5503987669944763,0.5566465258598328
0.9688306450843811,0.7525256872177124,0.5509422421455383,0.5569895505905151
0.9711387753486633,0.7537152171134949,0.5511170625686646,0.5571207404136658
0.9637976288795471,0.7424190640449524,0.5514490008354187,0.5572870969772339
0.9480440020561218,0.744736909866333,0.5517627000808716,0.5574314594268799
0.95654296875,0.7528607845306396,0.5505753755569458,0.5567020177841187
0.9470288753509521,0.742384135723114,0.5509956479072571,0.5569638013839722
0.9425218105316162,0.7464005947113037,0.5509846806526184,0.5569383502006531
0.9367976784706116,0.7430537343025208,0.5513246655464172,0.5571255087852478
0.9234883189201355,0.74016934633255,0.5512597560882568,0.5570495128631592
0.9176464676856995,0.7398098111152649,0.5513229370117188,0.557062566280365
0.9354867935180664,0.7429776191711426,0.5518696904182434,0.5573856234550476
0.930398166179657,0.7407931685447693,0.5525379180908203,0.5577652454376221
0.888104259967804,0.7207305431365967,0.553022563457489,0.5580039620399475
0.8855361938476562,0.7305010557174683,0.5537213087081909,0.5584185719490051
0.9169787168502808,0.7355749607086182,0.554111659526825,0.5586344599723816
0.8897761106491089,0.7269595265388489,0.5546786189079285,0.5589339733123779
0.9325847625732422,0.7476913928985596,0.5551370978355408,0.5591709017753601
0.9106360673904419,0.7322461605072021,0.5557434558868408,0.5595189332962036
0.9189098477363586,0.7401147484779358,0.5560190677642822,0.5596776008605957
0.9113321304321289,0.729009747505188,0.5561795830726624,0.5597403645515442
0.890099823474884,0.7266127467155457,0.556876003742218,0.5601308345794678
0.9182554483413696,0.7309658527374268,0.5576379895210266,0.5605847239494324
0.9238207340240479,0.7348556518554688,0.5584847331047058,0.5610646605491638
0.879000723361969,0.7178825736045837,0.5577800869941711,0.5606266260147095
0.8935995697975159,0.7248324155807495,0.5578882694244385,0.5606493353843689
0.8958368897438049,0.7214884757995605,0.5574898719787598,0.5603525638580322
0.9060850143432617,0.7286161184310913,0.557538628578186,0.5603697299957275
0.8892883062362671,0.7216957807540894,0.5573325157165527,0.5602309107780457
0.9089254140853882,0.7319018244743347,0.5558777451515198,0.5593337416648865
0.9023597836494446,0.723724365234375,0.5559280514717102,0.5593037605285645
0.8677166104316711,0.7189074158668518,0.5558799505233765,0.5592333674430847
0.9251200556755066,0.733445942401886,0.5562456846237183,0.5594150424003601
0.9435777068138123,0.7341382503509521,0.5560397505760193,0.5592294931411743
0.8684526681900024,0.716773271560669,0.556573212146759,0.5595434904098511
0.9117794036865234,0.7212793231010437,0.5568008422851562,0.5596662759780884
0.9054176807403564,0.7198745608329773,0.5561046600341797,0.5592395067214966
0.8786638975143433,0.7106237411499023,0.5556389689445496,0.5589510798454285
0.8840090036392212,0.7275561094284058,0.5558825135231018,0.5590783953666687
0.9113457202911377,0.7256261110305786,0.5550724267959595,0.5585717558860779
0.9134607315063477,0.7252812385559082,0.5568035840988159,0.5596739053726196
0.8363455533981323,0.7053768038749695,0.5563908815383911,0.5593825578689575
0.8432035446166992,0.7132808566093445,0.5560150146484375,0.5591479539871216
0.8837133646011353,0.7189905643463135,0.5561479330062866,0.5592583417892456
0.886603832244873,0.7210555672645569,0.5546339750289917,0.558312177658081
0.8486039042472839,0.7127637267112732,0.5545601844787598,0.5582577586174011
0.8831852078437805,0.715772807598114,0.5531398057937622,0.5573316812515259
0.8623536229133606,0.7148803472518921,0.552690327167511,0.5570151805877686
0.886168897151947,0.7197412848472595,0.5528449416160583,0.5571044087409973
0.8562600016593933,0.7136356234550476,0.5537123084068298,0.5576493144035339
0.8646544218063354,0.7070918679237366,0.5540710091590881,0.5578667521476746
0.864723265171051,0.7091498374938965,0.5533623099327087,0.5574493408203125
0.8418861031532288,0.7068890929222107,0.5529295802116394,0.5571581125259399
0.8556457161903381,0.7095269560813904,0.5522438883781433,0.5567477345466614
0.8554660677909851,0.7109656929969788,0.5527900457382202,0.5570856928825378
0.8591536283493042,0.7075939774513245,0.5519813299179077,0.5565752983093262
0.885667622089386,0.7191783785820007,0.5530630946159363,0.5572870969772339
0.8417026996612549,0.6981118321418762,0.5530880689620972,0.5572957396507263
0.8629327416419983,0.7147417664527893,0.5533393025398254,0.557465672492981
0.8918845653533936,0.7180308103561401,0.5530654191970825,0.5572813749313354
0.8502033352851868,0.7085016965866089,0.5545482039451599,0.5582043528556824
0.8546483516693115,0.7012489438056946,0.5534203052520752,0.5574878454208374
0.8821710348129272,0.7079671025276184,0.5552543997764587,0.5586152076721191
0.8733555674552917,0.7118620276451111,0.5550956130027771,0.5584823489189148
0.8208995461463928,0.6968241930007935,0.5543527603149414,0.5580007433891296
0.8168880939483643,0.6917540431022644,0.5537668466567993,0.5576208233833313
0.8433510661125183,0.7022839784622192,0.5541979074478149,0.5578894019126892
0.8333266973495483,0.7051430344581604,0.5542526841163635,0.5579122304916382
0.8341645002365112,0.6948668956756592,0.5538133978843689,0.5576291084289551
0.8463082909584045,0.6966503858566284,0.5550598502159119,0.5583980679512024
0.8354380130767822,0.6984797120094299,0.5551719069480896,0.5584424734115601
0.8078562021255493,0.69210284948349,0.5551468729972839,0.5584197640419006
0.8184575438499451,0.6934655904769897,0.5532634258270264,0.5572460889816284
0.8493343591690063,0.6981679797172546,0.5534136295318604,0.5573242902755737
0.831585168838501,0.696840226650238,0.5534927248954773,0.5573582053184509
0.8099284768104553,0.6904302835464478,0.554663896560669,0.5580620765686035
0.8310892581939697,0.6997593641281128,0.5551334619522095,0.5583364963531494
